,carat,price,x,y,z
15161,1.1,6098,6.75,6.66,4.07
15162,1.29,6099,6.98,7.04,4.3
15163,1.23,6100,6.83,6.86,4.26
15164,1.31,6101,6.94,7.01,4.44
15165,1.07,6101,6.48,6.55,4.03
15166,1.02,6103,6.58,6.48,3.94
15167,1.02,6104,6.4,6.44,3.95
15169,1.01,6104,6.48,6.45,3.99
15170,1.01,6105,6.34,6.42,3.95
15171,1.21,6105,6.87,6.82,4.23
15172,1.15,6106,6.71,6.76,4.2
15173,1.01,6108,6.48,6.43,3.82
15174,1.01,6108,6.4,6.33,3.86
15175,1.01,6108,6.36,6.31,4.0
15176,1.01,6108,6.39,6.3,3.99
15177,1.01,6108,6.41,6.37,3.99
15178,1.01,6108,6.57,6.52,3.83
15179,1.01,6108,6.4,6.37,4.03
15180,1.01,6108,6.41,6.38,3.99
15181,1.01,6108,6.45,6.42,3.98
15182,1.01,6108,6.43,6.39,4.02
15183,1.01,6108,6.49,6.46,4.01
15184,1.01,6108,6.41,6.36,3.96
15185,1.01,6108,6.51,6.42,3.98
15187,1.01,6108,6.5,6.36,3.99
15188,1.01,6108,6.45,6.42,3.96
15189,1.01,6108,6.59,6.52,3.88
15190,1.01,6109,6.27,6.33,4.03
15191,1.12,6110,6.64,6.7,4.12
15192,1.15,6110,6.62,6.69,4.16
15193,1.24,6111,6.91,6.86,4.25
15194,1.07,6112,6.68,6.64,4.01
15196,1.04,6112,6.51,6.54,4.04
15197,1.18,6112,6.77,6.74,4.22
15198,1.25,6113,6.85,6.89,4.29
15199,1.01,6113,6.11,6.22,4.13
15200,1.06,6114,6.59,6.52,4.05
15201,1.0,6115,6.36,6.32,4.02
15203,1.0,6115,6.38,6.33,3.94
15204,1.0,6115,6.6,6.54,3.89
15205,1.0,6115,6.26,6.21,4.04
15206,1.0,6115,6.19,6.14,4.01
15207,1.12,6115,6.64,4.11,3.7
15208,1.04,6115,6.65,6.6,3.97
15209,1.0,6115,6.48,6.42,3.91
15210,1.27,6116,6.95,6.86,4.32
15211,1.29,6116,7.03,6.95,4.27
15212,1.33,6118,7.11,7.08,4.35
15213,1.07,6120,6.53,6.6,4.1
15214,1.22,6121,6.86,6.84,4.21
15215,1.22,6121,6.9,6.82,4.29
15216,1.1,6121,6.72,6.7,4.0
15217,1.22,6121,6.91,6.84,4.2
15218,1.04,6122,6.62,6.54,3.95
15219,1.04,6122,6.49,6.4,4.01
15220,1.03,6123,6.5,6.53,3.98
15221,1.07,6124,6.57,6.47,4.11
15222,0.9,6124,6.07,6.02,3.88
15223,1.35,6124,7.1,7.08,4.39
15224,1.24,6125,6.86,6.76,4.26
15225,1.21,6125,6.74,6.78,4.21
15226,1.24,6125,6.94,6.88,4.24
15227,1.02,6126,6.39,6.45,3.98
15228,1.29,6126,6.99,7.03,4.34
15229,1.01,6126,6.27,6.32,3.95
15231,1.19,6127,6.71,6.77,4.23
15232,1.01,6128,6.31,6.38,3.98
15233,1.06,6128,6.52,6.56,4.04
15234,1.11,6129,6.68,6.74,4.12
15236,1.2,6129,7.02,6.94,4.11
15237,1.2,6129,6.92,6.84,4.2
15238,1.2,6129,6.91,6.78,4.19
15239,1.2,6129,6.8,6.74,4.26
15240,1.2,6129,6.77,6.72,4.19
15241,1.2,6130,6.81,6.88,4.2
15242,1.05,6132,6.62,6.68,3.96
15243,1.01,6132,6.3,6.37,4.03
15244,1.12,6132,6.76,6.8,4.06
15246,1.01,6132,6.51,6.54,3.9
15247,1.01,6132,6.45,6.5,3.91
15248,1.22,6132,6.84,6.9,4.24
15249,1.01,6132,6.47,6.52,3.97
15250,1.0,6132,6.36,6.28,3.94
15252,1.16,6132,6.73,6.68,4.19
15253,1.04,6133,6.46,6.49,4.03
15254,1.0,6133,6.4,6.45,3.93
15255,1.13,6133,6.68,6.71,4.15
15256,1.09,6133,6.57,6.61,4.08
15257,1.09,6133,6.55,6.59,4.12
15258,1.24,6134,6.98,7.03,4.2
15259,1.21,6134,6.73,6.7,4.23
15260,1.21,6135,6.77,6.84,4.22
15262,1.31,6137,7.1,7.07,4.3
15263,1.04,6138,6.66,6.69,3.93
15265,1.17,6139,6.86,6.8,4.2
15267,1.3,6140,6.93,7.01,4.38
15268,1.2,6140,6.88,6.93,4.16
15269,1.29,6140,7.03,6.92,4.33
15270,1.29,6140,7.07,6.91,4.34
15271,1.29,6140,7.03,6.96,4.35
15272,1.29,6140,7.03,6.98,4.34
15273,1.29,6140,7.22,7.18,4.17
15274,1.04,6141,6.54,6.56,4.01
15275,1.12,6143,6.74,6.79,4.08
15276,1.14,6144,6.68,6.72,4.15
15278,1.24,6145,7.08,6.98,4.14
15279,1.03,6146,6.65,6.6,3.95
15280,1.05,6146,6.54,6.51,4.03
15281,1.1,6146,6.65,6.68,4.09
15282,1.03,6146,6.48,6.41,4.0
15283,1.03,6146,6.51,6.43,4.03
15285,1.32,6147,6.92,7.01,4.36
15286,1.37,6148,7.0,7.1,4.4
15287,1.3,6149,6.98,7.02,4.28
15288,1.3,6149,6.98,7.02,4.28
15289,1.22,6149,6.93,6.89,4.19
15290,1.23,6150,7.0,6.98,4.09
15291,1.04,6151,6.6,6.64,3.9
15292,1.01,6152,6.34,6.37,3.99
15293,1.01,6152,6.42,6.5,4.0
15294,1.23,6152,6.79,6.84,4.25
15295,1.33,6152,7.22,7.12,4.23
15296,1.22,6153,6.82,6.77,4.24
15297,1.03,6153,6.39,6.45,4.0
15298,1.09,6153,6.68,6.58,4.02
15299,1.0,6154,6.33,6.3,3.95
15300,1.22,6156,7.01,6.96,4.14
15302,1.19,6157,6.84,6.88,4.19
15303,1.02,6157,6.48,6.53,3.99
15304,1.36,6157,7.4,7.27,4.28
15305,1.02,6158,6.44,6.39,4.03
15306,1.01,6159,6.41,6.44,3.96
15307,1.01,6159,6.37,6.43,4.01
15308,1.01,6159,6.38,6.42,4.0
15309,1.01,6159,6.38,6.42,3.97
15310,1.01,6159,6.4,6.48,3.96
15311,1.01,6159,6.29,6.39,4.0
15312,1.01,6159,6.34,6.38,3.9
15313,1.01,6159,6.39,6.44,3.96
15314,1.01,6159,6.51,6.58,3.97
15315,1.01,6159,6.2,6.23,4.09
15316,1.18,6159,6.82,6.72,4.17
15317,1.0,6160,6.45,6.41,3.98
15318,1.2,6160,6.85,6.87,4.22
15319,1.0,6160,6.61,6.57,3.78
15320,1.27,6162,6.92,6.88,4.36
15321,1.0,6163,6.17,6.22,4.07
15322,1.01,6163,6.38,6.35,3.97
15323,1.17,6163,6.74,6.69,4.19
15324,1.03,6164,6.43,6.45,4.05
15325,1.28,6164,7.08,6.99,4.22
15326,1.28,6164,7.0,6.94,4.32
15327,1.01,6165,6.4,6.34,4.01
15328,1.05,6165,6.45,6.5,4.05
15329,1.23,6165,6.91,6.93,4.2
15330,0.3,605,4.33,4.35,2.66
15331,0.3,605,4.34,4.38,2.6
15332,0.3,605,4.24,4.28,2.63
15333,0.3,605,4.28,4.34,2.65
15334,0.3,605,4.27,4.31,2.73
15335,0.3,605,4.29,4.33,2.66
15336,0.3,605,4.23,4.28,2.64
15337,0.3,605,4.32,4.35,2.64
15338,0.3,605,4.24,4.3,2.65
15339,0.3,605,4.26,4.28,2.67
15340,0.3,605,4.36,4.39,2.65
15341,0.3,605,4.26,4.31,2.66
15342,0.27,606,4.16,4.17,2.55
15343,0.4,606,4.69,4.72,2.92
15344,0.36,606,4.52,4.58,2.81
15345,0.4,606,4.77,4.79,2.93
15346,0.35,606,4.53,4.49,2.82
15347,0.35,606,4.56,4.51,2.78
15348,0.35,606,4.53,4.5,2.87
15349,0.38,606,4.66,4.72,2.82
15350,0.3,606,4.32,4.35,2.68
15351,0.3,606,4.37,4.41,2.61
15352,0.41,606,4.66,4.7,3.01
15353,0.37,606,4.6,4.65,2.84
15354,0.32,607,4.31,4.35,2.77
15355,0.29,607,4.24,4.27,2.62
15356,0.29,607,4.27,4.29,2.65
15357,0.29,607,4.24,4.27,2.62
15358,0.29,607,4.25,4.28,2.62
15359,0.29,607,4.27,4.29,2.64
15360,1.29,6166,6.89,6.93,4.34
15361,1.04,6166,6.56,6.62,3.93
15362,1.04,6166,6.6,6.66,3.92
15363,1.1,6166,6.76,6.71,4.04
15364,1.2,6167,6.78,6.74,4.22
15365,1.08,6168,6.52,6.55,4.05
15366,1.12,6168,6.69,6.71,4.13
15367,1.02,6169,6.32,6.3,4.0
15368,1.2,6169,6.8,6.86,4.23
15369,1.06,6169,6.63,6.67,3.98
15370,1.02,6169,6.45,6.4,4.03
15371,1.02,6169,6.41,6.38,4.04
15372,1.02,6169,6.46,6.41,4.04
15373,1.02,6169,6.66,6.58,3.92
15374,1.02,6169,6.47,6.41,4.0
15375,1.02,6169,6.57,6.48,3.95
15376,1.02,6169,6.58,6.54,3.92
15377,1.02,6169,6.5,6.48,4.02
15378,1.32,6171,6.98,7.01,4.36
15379,1.32,6171,6.99,7.04,4.36
15381,1.23,6172,6.82,6.78,4.24
15383,1.04,6173,6.52,6.44,3.98
15384,1.05,6174,6.42,6.38,4.08
15385,1.05,6174,6.74,6.68,3.98
15386,1.28,6175,7.17,7.13,4.12
15388,1.38,6175,7.29,7.19,4.36
15389,1.01,6176,6.35,6.32,4.07
15390,1.01,6176,6.21,6.16,4.06
15391,1.01,6176,6.48,6.37,4.02
15392,1.01,6176,6.43,6.39,4.03
15393,1.01,6176,6.3,6.24,4.01
15394,1.01,6176,6.4,6.37,3.96
15395,1.04,6177,6.45,6.49,4.05
15396,1.04,6177,6.5,6.53,4.0
15397,1.04,6177,6.46,6.5,4.01
15398,1.04,6177,6.43,6.47,4.03
15399,1.2,6177,6.77,6.81,4.21
15400,1.04,6177,6.47,6.5,4.01
15401,1.0,6177,6.33,6.37,3.96
15402,1.11,6178,6.62,6.66,4.08
15403,1.03,6178,6.48,6.44,4.03
15404,1.21,6180,6.91,6.83,4.2
15405,1.21,6180,6.83,6.79,4.21
15406,1.05,6181,6.48,6.44,4.06
15407,1.37,6181,7.12,7.08,4.46
15408,1.05,6181,6.59,6.52,4.05
15409,1.2,6182,6.8,6.75,4.16
15410,1.2,6182,6.68,6.62,4.27
15411,1.0,6183,6.3,6.35,4.0
15412,1.0,6183,6.4,6.43,3.99
15413,1.0,6183,6.3,6.36,4.02
15414,1.0,6183,6.4,6.47,4.02
15416,1.23,6183,6.86,6.91,4.21
15417,1.03,6183,6.44,6.42,4.02
15418,1.03,6183,6.5,6.46,4.03
15419,1.22,6184,6.82,6.81,4.27
15421,1.26,6186,6.92,6.95,4.26
15422,1.0,6187,6.3,6.35,4.04
15423,1.3,6188,7.19,7.16,4.17
15424,1.21,6189,6.75,6.8,4.26
15425,1.21,6189,6.75,6.8,4.26
15426,1.0,6189,6.33,6.4,3.87
15427,1.0,6189,6.31,6.34,3.97
15428,1.0,6190,6.35,6.39,3.9
15429,1.21,6190,6.71,6.73,4.18
15430,1.33,6190,7.02,7.05,4.39
15431,1.21,6190,6.81,6.83,4.23
15432,1.18,6191,6.73,6.76,4.21
15433,1.02,6191,6.41,6.44,4.0
15434,1.2,6192,6.69,6.73,4.2
15435,1.0,6192,6.27,6.29,3.92
15436,1.14,6194,6.71,6.77,4.13
15437,1.21,6194,6.75,6.79,4.21
15438,1.0,6194,6.41,6.36,4.07
15441,1.02,6195,6.49,6.54,3.92
15442,1.01,6196,6.58,6.65,3.91
15443,1.0,6196,6.44,6.49,3.9
15444,1.05,6196,6.52,6.56,3.97
15445,1.19,6198,6.81,6.76,4.25
15446,1.2,6199,6.75,6.71,4.2
15447,1.23,6199,7.13,6.97,4.18
15448,1.23,6199,6.94,6.92,4.2
15449,1.35,6199,7.11,7.05,4.41
15450,1.23,6199,6.85,6.82,4.24
15451,1.07,6200,6.51,6.53,4.06
15452,1.22,6201,6.85,6.87,4.21
15454,1.16,6202,6.77,6.68,4.19
15455,1.33,6203,6.99,7.02,4.38
15456,1.08,6203,6.63,6.72,4.09
15457,1.01,6204,6.34,6.37,3.97
15458,1.01,6204,6.46,6.51,3.84
15459,1.02,6204,6.44,6.47,3.97
15460,1.04,6206,6.55,6.49,4.06
15461,1.23,6206,6.95,6.89,4.23
15462,1.0,6207,6.4,6.44,3.94
15463,1.0,6208,6.32,6.38,3.98
15464,0.9,6208,6.14,6.18,3.83
15465,1.0,6209,6.38,6.29,3.98
15466,1.12,6209,6.6,6.63,4.11
15467,1.0,6209,6.35,6.3,3.97
15468,1.0,6209,6.42,6.34,3.93
15469,1.1,6209,6.67,6.6,3.98
15470,1.0,6209,6.32,6.28,4.02
15471,1.0,6209,6.42,6.34,4.01
15472,1.2,6209,6.63,6.58,4.23
15474,1.2,6210,6.8,6.84,4.23
15475,1.28,6210,6.88,6.83,4.26
15476,1.0,6210,6.24,6.33,4.08
15477,1.06,6212,6.64,6.67,4.0
15478,1.06,6212,6.45,6.48,4.08
15479,1.01,6213,6.51,6.54,3.93
15480,1.07,6213,6.55,6.48,4.03
15481,1.03,6214,6.38,6.42,3.99
15483,1.24,6215,7.04,7.01,4.22
15484,1.02,6215,6.47,6.38,3.98
15487,1.0,6216,6.49,6.46,3.99
15488,1.22,6217,6.93,6.87,4.16
15489,1.06,6217,6.68,6.63,3.95
15490,1.03,6218,6.34,6.31,4.01
15491,1.02,6220,6.41,6.44,4.03
15492,1.01,6221,6.31,6.36,3.97
15493,1.01,6221,6.37,6.47,4.04
15494,1.01,6221,6.32,6.35,3.99
15495,1.01,6221,6.32,6.36,3.96
15496,1.01,6221,6.27,6.29,4.0
15497,1.01,6221,6.33,6.36,3.97
15498,1.32,6221,6.86,6.79,4.45
15499,1.12,6222,6.7,6.64,4.12
15500,1.0,6223,6.32,6.36,4.0
15502,1.21,6223,6.86,6.79,4.2
15504,1.05,6224,6.63,6.71,3.98
15507,1.09,6225,6.59,6.62,4.08
15508,1.09,6225,6.61,6.66,4.07
15509,1.31,6225,7.0,6.97,4.35
15510,1.21,6229,6.89,6.93,4.16
15511,1.03,6229,6.65,6.59,3.9
15512,1.03,6229,6.59,6.55,3.96
15513,1.25,6230,6.83,6.8,4.24
15514,0.9,6230,6.19,6.22,3.83
15515,1.24,6232,6.83,6.88,4.25
15516,1.07,6232,6.6,6.53,4.1
15517,1.04,6232,6.48,6.42,4.09
15518,1.23,6233,6.77,6.79,4.2
15519,1.0,6235,6.53,6.58,3.86
15520,1.31,6236,7.06,6.99,4.38
15521,1.31,6236,7.04,7.0,4.31
15522,1.28,6236,6.94,6.89,4.33
15523,1.34,6237,7.03,7.14,4.37
15524,1.34,6237,6.9,7.01,4.38
15525,1.22,6237,6.81,6.85,4.2
15526,0.9,6237,6.11,6.19,3.87
15528,1.02,6238,6.45,6.39,3.98
15529,1.02,6238,6.48,6.42,3.96
15530,1.01,6239,6.44,6.52,3.92
15531,1.01,6239,6.38,6.4,3.88
15532,1.01,6239,6.48,6.51,3.89
15533,1.01,6239,6.43,6.46,3.97
15534,1.26,6239,6.9,6.97,4.29
15535,1.06,6240,6.56,6.52,4.04
15536,1.03,6241,6.54,6.48,4.02
15537,1.11,6241,6.74,6.68,4.12
15538,1.01,6244,6.34,6.4,3.97
15539,1.01,6244,6.41,6.46,3.96
15540,1.0,6245,6.27,6.38,3.98
15543,1.3,6246,6.97,6.9,4.35
15544,1.01,6247,6.49,6.55,3.83
15545,1.0,6248,6.33,6.4,3.97
15546,1.21,6248,6.77,6.83,4.24
15547,1.0,6249,6.36,6.39,3.99
15548,1.06,6249,6.56,6.58,4.06
15549,1.03,6250,6.52,6.54,4.04
15550,1.01,6250,6.44,6.46,3.92
15551,1.22,6250,6.84,6.77,4.32
15552,1.2,6250,6.88,6.82,4.16
15553,1.2,6250,6.81,6.75,4.23
15554,1.2,6250,6.96,6.87,4.14
15555,1.0,6250,6.27,6.21,3.99
15558,1.39,6252,7.24,7.26,4.37
15559,1.35,6254,7.19,7.12,4.33
15560,1.24,6254,6.95,6.89,4.24
15561,1.04,6255,6.43,6.49,4.02
15562,1.05,6255,6.51,6.54,4.0
15564,1.14,6256,6.72,6.68,4.15
15565,1.14,6256,6.84,6.78,4.01
15566,1.33,6256,7.13,7.05,4.33
15567,1.24,6257,6.98,6.93,4.19
15568,1.01,6257,6.51,6.56,3.84
15569,1.01,6257,6.49,6.61,3.88
15570,1.01,6257,6.38,6.48,3.98
15571,1.01,6257,6.42,6.45,4.0
15572,1.09,6259,6.6,6.62,4.15
15573,1.04,6260,6.49,6.52,4.07
15574,1.38,6260,7.17,7.14,4.42
15575,1.37,6260,7.1,7.0,4.4
15576,1.3,6261,7.02,6.98,4.28
15577,1.21,6261,7.01,6.92,4.18
15578,1.21,6261,6.75,6.7,4.24
15580,1.21,6261,6.81,6.74,4.24
15581,1.0,6261,6.42,6.36,3.96
15582,1.07,6262,6.52,6.55,4.08
15583,1.12,6262,6.6,6.62,4.16
15584,1.0,6263,6.37,6.39,3.98
15585,1.31,6263,6.96,7.01,4.31
15586,1.02,6264,6.43,6.46,3.98
15587,1.01,6265,6.36,6.45,3.95
15590,1.0,6267,6.29,6.34,4.0
15591,1.01,6267,6.41,6.37,4.03
15592,1.01,6268,6.43,6.5,3.93
15593,1.0,6268,6.57,6.64,3.79
15594,1.01,6270,6.37,6.43,3.93
15595,1.01,6270,6.33,6.37,4.04
15596,1.01,6271,6.55,6.52,3.86
15597,1.01,6271,6.43,6.35,3.99
15598,1.01,6271,6.59,6.51,3.86
15599,1.01,6271,6.37,6.3,3.97
15600,1.01,6271,6.34,6.3,3.94
15601,1.01,6271,6.42,6.45,3.91
15602,1.01,6271,6.39,6.29,4.0
15603,1.01,6271,6.38,6.34,3.9
15604,1.01,6271,6.49,6.4,3.94
15605,1.01,6271,6.38,6.32,3.91
15606,1.01,6271,6.43,6.4,4.01
15607,1.01,6271,6.44,6.41,3.96
15608,1.01,6271,6.52,6.46,3.92
15609,1.0,6272,6.29,6.26,3.94
15610,1.18,6272,6.8,6.77,4.22
15611,1.0,6272,6.44,6.42,3.96
15613,1.0,6272,6.56,6.53,3.76
15614,1.0,6272,6.42,6.38,3.99
15615,1.0,6272,6.42,6.35,3.84
15616,1.0,6272,6.31,6.19,3.99
15617,1.0,6272,6.45,6.38,3.84
15618,1.07,6274,6.56,6.47,4.06
15619,1.07,6274,6.55,6.5,4.07
15620,1.19,6275,6.77,6.81,4.2
15621,1.0,6275,6.43,6.41,3.92
15622,1.26,6277,6.91,6.87,4.32
15624,1.22,6278,6.74,6.77,4.28
15625,1.04,6278,6.62,6.56,3.93
15626,1.04,6278,6.66,6.6,3.92
15627,1.36,6279,7.09,7.16,4.38
15628,1.05,6279,6.49,6.52,4.04
15629,1.21,6279,6.89,6.93,4.17
15630,1.0,6279,6.33,6.46,3.88
15631,1.29,6279,7.01,6.97,4.35
15632,1.35,6281,7.02,7.08,4.39
15633,1.2,6282,6.9,6.85,4.18
15634,1.0,6283,6.32,6.36,3.96
15635,1.32,6283,7.04,6.99,4.36
15636,1.01,6283,6.27,6.34,4.02
15637,1.1,6284,6.67,6.58,4.01
15638,1.0,6285,6.22,6.31,4.01
15639,1.0,6285,6.59,6.46,3.79
15640,1.18,6286,6.81,6.85,4.15
15641,1.04,6286,6.43,6.5,4.01
15642,1.04,6286,6.63,6.67,3.95
15643,1.01,6288,6.55,6.59,3.86
15644,1.01,6288,6.44,6.49,3.93
15645,1.01,6288,6.48,6.51,3.86
15646,1.23,6288,6.92,7.01,4.26
15647,1.32,6288,6.96,7.0,4.35
15648,1.09,6288,6.57,6.63,4.05
15649,1.01,6288,6.3,6.34,3.9
15650,1.01,6288,6.28,6.35,3.92
15651,1.22,6288,6.83,6.76,4.23
15652,0.9,6289,6.04,6.12,3.78
15653,1.01,6289,6.29,6.34,4.02
15654,1.23,6289,6.97,7.02,4.24
15655,1.23,6289,6.81,6.87,4.27
15656,1.3,6290,6.88,6.9,4.32
15657,1.04,6290,6.53,6.5,4.0
15658,1.04,6290,6.47,6.43,4.03
15659,0.29,607,4.27,4.3,2.63
15660,0.29,607,4.33,4.37,2.64
15661,0.29,607,4.24,4.25,2.62
15662,0.36,607,4.58,4.61,2.83
15663,0.29,607,4.28,4.3,2.66
15664,0.29,607,4.25,4.29,2.66
15665,0.29,607,4.21,4.24,2.65
15666,0.35,607,4.57,4.6,2.82
15667,0.29,607,4.25,4.28,2.65
15668,0.29,607,4.3,4.33,2.62
15669,0.29,607,4.26,4.29,2.65
15670,0.34,607,4.51,4.48,2.82
15671,0.31,607,4.27,4.3,2.74
15672,0.24,608,4.01,4.04,2.48
15673,0.24,608,3.98,4.0,2.45
15674,0.24,608,4.04,4.06,2.45
15675,0.24,608,3.96,3.98,2.47
15676,0.24,608,3.96,3.99,2.48
15677,0.24,608,3.97,4.0,2.48
15678,0.24,608,3.97,4.01,2.49
15679,0.24,608,4.05,4.07,2.45
15680,0.24,608,3.98,4.02,2.49
15681,0.37,608,4.51,4.55,2.88
15682,0.37,608,4.61,4.68,2.84
15683,0.36,608,4.66,4.62,2.75
15684,0.36,608,4.58,4.56,2.85
15685,0.36,608,4.61,4.57,2.79
15686,0.36,608,4.59,4.55,2.83
15687,0.3,608,4.37,4.3,2.65
15688,0.3,608,4.36,4.31,2.67
15689,1.04,6290,6.5,6.47,4.01
15690,1.04,6290,6.5,6.46,4.01
15691,1.0,6290,6.37,6.33,3.96
15692,1.04,6290,6.49,6.45,4.05
15693,1.04,6290,6.44,6.41,4.02
15694,1.0,6290,6.36,6.32,3.99
15695,1.0,6290,6.39,6.3,3.95
15696,1.01,6291,6.36,6.39,4.05
15697,1.23,6291,6.85,6.87,4.21
15699,0.95,6291,6.31,6.34,3.9
15701,1.11,6291,6.66,6.62,4.08
15702,1.21,6292,6.95,6.89,4.19
15703,1.03,6294,6.44,6.49,4.0
15704,1.32,6294,6.94,6.98,4.38
15705,1.01,6295,6.41,6.44,3.99
15706,1.01,6295,6.52,6.57,3.9
15707,1.01,6295,6.4,6.44,3.98
15708,1.01,6295,6.44,6.5,3.92
15709,1.0,6296,6.46,6.49,3.94
15710,1.06,6296,6.64,6.68,4.02
15711,1.0,6296,6.36,6.3,4.02
15712,1.0,6296,6.47,6.4,4.02
15713,1.0,6296,6.43,6.4,3.99
15714,1.0,6296,6.35,6.3,4.0
15715,1.21,6299,6.81,6.87,4.25
15716,1.03,6299,6.48,6.45,4.02
15718,1.25,6300,6.98,6.96,4.21
15719,1.25,6300,6.94,6.89,4.23
15720,1.32,6300,7.12,7.06,4.34
15722,1.29,6300,7.0,7.02,4.32
15723,1.15,6300,6.68,6.72,4.15
15724,1.15,6300,6.73,6.76,4.17
15727,1.25,6300,7.0,6.92,4.28
15728,1.02,6301,6.41,6.46,4.02
15729,1.02,6301,6.36,6.46,4.01
15730,1.16,6301,6.73,6.65,4.24
15731,1.21,6302,6.8,6.75,4.26
15732,1.3,6302,6.93,6.96,4.33
15733,0.9,6302,6.2,6.23,3.83
15734,1.2,6303,6.83,6.86,4.18
15735,1.0,6303,6.39,6.35,3.9
15736,1.34,6303,7.12,7.08,4.38
15737,1.18,6304,6.76,6.73,4.21
15738,1.02,6306,6.48,6.5,3.99
15741,1.3,6307,6.93,6.88,4.38
15742,1.03,6307,6.47,6.42,4.02
15743,1.28,6308,7.04,6.97,4.3
15744,1.12,6309,6.66,6.69,4.13
15745,1.01,6310,6.39,6.45,4.0
15746,1.11,6311,6.59,6.61,4.11
15748,1.15,6313,6.72,6.76,4.18
15749,1.0,6315,6.25,6.32,4.01
15750,1.0,6315,6.26,6.31,4.03
15752,1.05,6316,6.62,6.67,4.03
15753,1.33,6316,7.02,6.99,4.38
15754,1.12,6317,6.72,6.74,4.14
15755,1.02,6317,6.47,6.44,3.97
15756,1.26,6318,6.97,6.92,4.3
15757,1.0,6319,6.38,6.41,4.01
15758,1.08,6319,6.56,6.5,4.12
15759,1.24,6319,7.05,7.01,4.16
15760,1.26,6320,6.88,6.94,4.29
15763,1.14,6320,6.82,6.79,4.11
15764,1.29,6321,7.12,7.03,4.27
15765,1.29,6321,7.03,6.99,4.31
15766,1.17,6321,6.75,6.72,4.19
15767,1.12,6322,6.63,6.6,4.11
15768,1.31,6323,7.02,6.98,4.33
15769,1.22,6323,6.78,6.82,4.24
15770,1.22,6323,6.79,6.82,4.25
15771,1.21,6324,6.78,6.79,4.27
15772,1.17,6324,6.84,6.8,4.11
15773,1.07,6324,6.62,6.57,4.03
15774,1.0,6324,6.34,6.42,3.98
15775,1.2,6324,6.84,6.8,4.23
15776,1.06,6325,6.67,6.64,4.0
15777,1.06,6325,6.48,6.45,4.08
15778,1.01,6326,6.36,6.46,4.02
15779,1.3,6327,7.22,7.27,4.14
15780,1.24,6327,7.04,7.01,4.22
15781,1.29,6327,6.98,7.01,4.32
15782,1.03,6327,6.42,6.38,3.99
15783,1.18,6328,6.86,6.89,4.19
15784,1.0,6328,6.28,6.24,4.01
15785,1.0,6328,6.35,6.32,3.98
15786,1.0,6328,6.54,6.49,3.94
15787,1.0,6328,6.37,6.29,3.94
15788,1.01,6330,6.44,6.49,3.93
15789,1.01,6330,6.32,6.39,4.06
15790,1.26,6332,6.88,6.92,4.29
15791,1.01,6332,6.52,6.49,3.94
15792,1.02,6333,6.44,6.41,4.03
15793,1.2,6333,6.79,6.75,4.16
15794,1.02,6333,6.56,6.52,3.96
15795,1.04,6334,6.54,6.56,4.01
15796,1.22,6334,6.84,6.89,4.26
15797,1.3,6334,7.06,7.0,4.33
15798,1.3,6334,7.06,6.97,4.37
15799,1.01,6335,6.36,6.31,3.97
15800,1.19,6335,6.76,6.81,4.23
15801,1.01,6335,6.29,6.27,4.0
15802,1.01,6335,6.35,6.32,3.99
15803,1.01,6335,6.47,6.37,4.04
15804,1.01,6335,6.56,6.52,3.94
15805,1.01,6335,6.3,6.26,3.96
15806,1.01,6335,6.47,6.33,3.92
15807,1.17,6336,6.88,6.82,4.08
15808,1.31,6337,6.95,7.04,4.37
15809,1.37,6337,7.22,7.17,4.38
15810,1.31,6338,6.93,6.97,4.34
15811,0.81,6338,5.98,6.05,3.7
15812,1.37,6339,7.13,7.16,4.44
15813,1.0,6340,6.39,6.44,3.99
15814,1.01,6340,6.39,6.36,3.98
15815,1.02,6340,6.43,6.47,4.0
15817,1.35,6340,7.07,7.0,4.37
15818,1.04,6342,6.49,6.5,4.03
15819,1.04,6342,6.56,6.61,3.96
15820,1.02,6342,6.41,6.44,4.02
15823,1.37,6343,7.14,7.11,4.38
15824,1.22,6343,6.84,6.81,4.28
15825,1.2,6344,6.72,6.68,4.27
15826,1.03,6344,6.54,6.6,3.94
15827,1.1,6344,6.58,6.63,4.14
15828,1.2,6344,6.75,6.7,4.18
15829,1.01,6346,6.53,6.47,3.95
15830,1.01,6346,6.5,6.47,3.96
15831,1.14,6346,6.66,6.69,4.16
15832,1.21,6347,6.78,6.84,4.23
15833,1.0,6349,6.35,6.41,3.97
15834,1.0,6349,6.37,6.42,4.01
15835,1.0,6349,6.3,6.34,4.02
15836,1.26,6350,7.03,6.9,4.26
15837,1.26,6350,6.96,6.87,4.24
15838,1.2,6350,6.81,6.77,4.18
15841,1.05,6350,6.54,6.52,4.03
15842,1.26,6350,6.96,6.91,4.34
15843,1.22,6351,6.85,6.81,4.2
15844,1.0,6352,6.26,6.32,4.02
15845,1.1,6352,6.71,6.74,4.08
15846,1.0,6352,6.34,6.38,4.0
15847,1.0,6352,6.35,6.38,3.97
15848,1.0,6352,6.29,6.37,3.96
15849,1.02,6352,6.41,6.45,4.02
15850,1.25,6352,6.97,7.02,4.27
15851,1.06,6352,6.63,6.56,4.03
15852,1.01,6353,6.34,6.22,4.06
15853,1.01,6353,6.51,6.48,3.89
15854,1.01,6353,6.4,6.38,3.88
15855,1.01,6353,6.52,6.44,3.92
15856,1.01,6353,6.46,6.43,3.97
